country,year,reporting_level,welfare_type,ppp_version,survey_year,survey_comparability,headcount_ratio_international_povline,headcount_ratio_lower_mid_income_povline,headcount_ratio_upper_mid_income_povline,headcount_ratio_100,headcount_ratio_1000,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_4000,headcount_ratio_40_median,headcount_ratio_50_median,headcount_ratio_60_median,headcount_international_povline,headcount_lower_mid_income_povline,headcount_upper_mid_income_povline,headcount_100,headcount_1000,headcount_2000,headcount_3000,headcount_4000,headcount_40_median,headcount_50_median,headcount_60_median,avg_shortfall_international_povline,avg_shortfall_lower_mid_income_povline,avg_shortfall_upper_mid_income_povline,avg_shortfall_100,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_3000,avg_shortfall_4000,avg_shortfall_40_median,avg_shortfall_50_median,avg_shortfall_60_median,total_shortfall_international_povline,total_shortfall_lower_mid_income_povline,total_shortfall_upper_mid_income_povline,total_shortfall_100,total_shortfall_1000,total_shortfall_2000,total_shortfall_3000,total_shortfall_4000,total_shortfall_40_median,total_shortfall_50_median,total_shortfall_60_median,income_gap_ratio_international_povline,income_gap_ratio_lower_mid_income_povline,income_gap_ratio_upper_mid_income_povline,income_gap_ratio_100,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_3000,income_gap_ratio_4000,income_gap_ratio_40_median,income_gap_ratio_50_median,income_gap_ratio_60_median,poverty_gap_index_international_povline,poverty_gap_index_lower_mid_income_povline,poverty_gap_index_upper_mid_income_povline,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_3000,poverty_gap_index_4000,mean,median,decile1_avg,decile2_avg,decile3_avg,decile4_avg,decile5_avg,decile6_avg,decile7_avg,decile8_avg,decile9_avg,decile10_avg,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile1_thr,decile2_thr,decile3_thr,decile4_thr,decile6_thr,decile7_thr,decile8_thr,decile9_thr,gini,mld,polarization,palma_ratio,s80_s20_ratio,p90_p10_ratio,p90_p50_ratio,p50_p10_ratio
Italy,1998,national,income,2017,1998,0,1.742441262,2.238806311,3.991618782,1.490597787,6.987743138,24.24971838,45.72867333,65.74726451,10.99596376,15.7251083,22.22030014,991567,1274032,2271500,848251,3976497,13799725,26022699,37414627,6257445,8948647,12644849,1.712114518,2.620454319,3.967588499,0.790435289,4.738741971,7.498049416,11.62747178,16.65790192,5.208327043,6.272394271,7.159625001,1697676.257,3338542.657,9012377.275,670487.5241,18843593.23,103471020,302578198.3,623249186.8,32590820.01,56129442.18,90532377.04,79.63323342,71.79326901,57.92099998,79.04352887,47.38741971,37.49024708,38.75823927,41.64475479,41.07085439,39.56934189,37.6386907,1.387562893,1.60731252,2.311985227,1.178221555,3.311311087,9.091279232,17.72362858,27.38028672,38.0399274,31.70330347,7.021568646,15.27067722,20.4631721,24.95239536,29.49503816,34.24531527,39.63786627,46.77204375,57.50961475,105.0315825,1.845841758,4.014381274,5.379393047,6.559527598,7.753705164,9.002465988,10.42006885,12.29551341,15.11822411,27.6108788,12.18,18,22.98,27.1,36.85,42.7,51.05,65.95,0.366607869,0.278846689,0.294808782,1.551247594,7.291378277,5.414614122,2.08044164,2.602627258
Italy,2000,national,income,2017,2000,0,1.249517026,1.74531771,3.483449811,0.989802157,5.989342618,22.24489238,44.48531533,63.24861365,10.19769103,15.24907059,21.49276425,711501,993821,1983550,563614,3410458,12666711,25330876,36015094,5806780,8683142,12238433,1.925553556,2.557872536,3.557667033,0.984456038,4.378463975,7.114851014,11.05866126,16.3417496,4.925987971,5.93288952,6.993158651,1370033.281,2542067.441,7056810.443,554853.2053,14932567.49,90121761.61,280125577.2,588549648,28604128.43,51516122.17,85585303.61,89.56063051,70.07869961,51.93674501,98.44560378,43.78463975,35.57425507,36.86220421,40.854374,37.63354973,36.26085879,35.61754318,1.119074801,1.22309633,1.809190671,0.974416341,2.622412133,7.913454979,16.39826759,25.83982525,38.77048344,32.72338117,8.09762661,16.23091617,21.30817668,25.62869296,30.29705018,35.40242438,41.09574141,48.10197307,59.37997198,102.162261,2.088606045,4.18641057,5.495979103,6.610361977,7.814462832,9.131282676,10.59974954,12.40685408,15.31576775,26.35052543,12.9,18.76,23.58,28,38.15,44.25,52.4,67.9,0.352528098,0.249443154,0.293146452,1.433546197,6.640029139,5.263565891,2.076452599,2.534883721
Italy,2003,national,income,2017,2003,1,0.769403296,1.113477169,2.101247457,0.484810074,3.612607564,13.65339861,32.02187301,50.23116321,8.372366769,13.5299068,20.29652849,440970,638169,1204292,277860,2070501,7825200,18352761,28789089,4798472,7754423,11632591,1.51770953,2.32985259,3.637477251,0.862085309,4.604361121,6.939078994,9.990852138,14.62901554,6.057147659,6.937704975,7.928819031,669264.3715,1486839.697,4380584.753,239539.0239,9533334.306,54299680.94,183359721.5,421156030.4,29065053.44,53797899.03,92232708.91,70.59114094,63.8315778,53.10185767,86.20853089,46.04361121,34.69539497,33.30284046,36.57253885,37.97938379,34.80050673,33.14339553,0.543130968,0.710749566,1.11580123,0.417947369,1.663374896,4.737100537,10.66419323,18.37081197,47.61797749,39.8712871,10.99122331,20.76487368,26.35881526,31.47152317,36.93178831,42.87619364,49.44550646,58.32669866,71.93965264,127.0734998,2.308208768,4.360721469,5.535475601,6.609168391,7.75584984,9.004203014,10.38378971,12.24888198,15.10766656,26.68603466,17.44,23.7,28.92,34.15,46.05,53.45,63.85,82.3,0.349313086,0.231644351,0.284964469,1.418445763,6.266927339,4.719036697,2.065244668,2.284977064
Italy,2004,national,income,2017,2004,1,0.604520633,0.940604514,1.686411795,0.514843976,3.024785674,12.18708831,29.7246457,47.99188081,8.163038279,13.33060282,19.98115212,348720,542591,972812,296989,1744858,7030162,17146759,27684273,4708875,7689802,11526193,1.742598241,2.398864676,3.783052522,0.770131175,4.484694953,6.838096936,9.743926416,14.14172228,5.898985646,6.849203105,7.978384077,607678.8585,1301602.383,3680198.89,228720.4875,7825155.866,48072929.23,167076758,391503300.3,27777586.03,52669015.73,91960394.69,81.05108096,65.72231989,55.22704412,77.01311749,44.84694953,34.19048468,32.47975472,35.3543057,35.75365707,33.21032783,32.237905,0.489970924,0.618187347,0.931355234,0.396496821,1.356524488,4.166824714,9.654491974,16.96719602,48.98827261,41.24742844,11.84265644,21.71258027,27.48319388,32.81670347,38.40129051,44.34218087,51.11612358,59.80664535,73.44107299,128.9202788,2.41744724,4.432199608,5.610157781,6.698889697,7.838874176,9.051591025,10.43435926,12.20835971,14.99156208,26.31655943,18.24,24.76,30.15,35.55,47.45,55.25,65.15,84,0.342951163,0.222059289,0.278236011,1.373609234,6.030693615,4.605263158,2.036363636,2.261513158
Italy,2005,national,income,2017,2005,1,0.647290218,1.036105469,1.942284012,0.505034248,3.262509812,13.11247426,30.06221637,48.11402573,8.480515586,14.09061004,20.63614141,375231,600625,1125932,292766,1891260,7601234,17426912,27891452,4916111,8168254,11962665,1.667247972,2.277929757,3.51266043,0.853053621,4.54784806,6.783331307,10.05777483,14.42187924,6.001816352,6.840287551,8.099500871,625603.1236,1368181.561,3955016.783,249745.0963,8601163.122,51561688.56,175275956.8,402247152.7,29505595.39,55873206.15,96891615.59,77.54641728,62.40903445,51.2797143,85.30536206,45.4784806,33.91665653,33.52591609,36.05469811,36.51349733,33.29163127,32.85017802,0.501950642,0.646623425,0.995997675,0.430821665,1.483739811,4.447313052,10.0786336,17.34736645,48.22957202,41.09313536,11.44982337,21.1596174,27.15486229,32.67352767,38.27859254,44.18432002,50.93284005,60.02063233,73.5283156,122.9131889,2.374025497,4.387270406,5.630334492,6.774583789,7.936747297,9.161250696,10.56050011,12.44477813,15.24548374,25.48502584,17.7,24.28,29.96,35.35,47.3,54.95,65.55,83.7,0.338336056,0.217065631,0.280793621,1.329684913,6.024068487,4.728813559,2.03649635,2.322033898
Italy,2006,national,income,2017,2006,1,0.653436245,0.940587512,1.611045214,0.458301413,2.873173013,12.00907056,29.18736768,46.94235079,7.837279126,13.41270084,20.36045005,379934,546895,936726,266475,1670577,6982551,16970697,27294151,4556906,7798678,11838376,1.644299488,2.434063538,3.896441897,0.907990177,4.612164486,6.617412891,9.685749541,14.10914899,5.990300715,6.754239527,7.899529241,624725.2817,1331177.178,3649898.432,241956.6823,7704975.911,46206423,164373920.7,385097243.1,27297237.27,52674139.21,93517597.37,76.47904596,66.68667226,56.88236345,90.79901767,46.12164486,33.08706446,32.2858318,35.27287248,35.86551244,32.35153269,31.53104524,0.499742026,0.627246505,0.916400799,0.416133685,1.325154563,3.973448653,9.423384473,16.55791579,49.16031293,41.75529853,12.20590015,21.82038425,27.72250538,33.35990235,38.91366237,44.69244861,51.59951126,60.71044612,74.59364422,125.9847246,2.482876822,4.438617851,5.639204418,6.785941822,7.915666124,9.091164387,10.49617225,12.34948325,15.17354951,25.62732356,18.52,24.82,30.45,36.2,47.85,55.8,66.55,85.55,0.33697396,0.21259895,0.27746347,1.324639439,5.894806686,4.619330454,2.049101796,2.254319654
Italy,2007,national,income,2017,2007,1,0.680242974,1.067525021,1.749525464,0.48551577,2.804930562,11.32718341,27.96318124,45.8223446,7.761614392,13.24171656,19.91103949,397522,623844,1022393,283727,1639154,6619415,16341211,26777804,4535756,7738235,11635675,1.602200219,2.24896772,3.846585349,0.856257748,4.90157842,6.715387642,9.56337802,13.86719927,6.241055931,6.96848591,8.1445403,636909.8353,1403005.018,3932721.935,242943.442,8034441.874,44451937.69,156277178.1,371333143.9,28307906.88,53923781.57,94767223.95,74.5209404,61.61555398,56.15453064,85.62577479,49.0157842,33.57693821,31.87792673,34.66799816,36.59349362,32.68693599,31.83619212,0.506922826,0.657761897,0.982437703,0.415726331,1.374858697,3.80332163,8.91408268,15.88568971,49.46439701,42.63774317,12.46232722,22.48638667,28.42082848,34.0350717,39.59956714,45.6824563,52.39923093,61.44188546,74.83505161,123.2811646,2.519453987,4.545974079,5.745714129,6.880721035,8.005670651,9.235421649,10.59332249,12.42143626,15.12907387,24.92321185,19.1,25.6,31.1,36.8,48.9,56.6,67.15,84.85,0.328907356,0.205884858,0.271851898,1.265660418,5.668769867,4.442408377,1.989449004,2.232984293
Italy,2008,national,income,2017,2008,1,0.704179491,1.047231421,1.825563246,0.487705646,3.33915003,12.368554,29.68622534,47.36063842,7.892938649,13.36071945,20.53014791,414246,616052,1073919,286901,1964313,7276016,17463436,27860715,4643158,7859674,12077215,1.513686519,2.315313431,3.810865306,0.810130231,4.425676988,6.804101633,9.786971486,14.29426281,6.372549377,7.051618654,7.983038705,627038.5858,1426353.47,4092560.658,232427.1735,8693414.841,49506752.35,170914150.2,398248382.3,29588753.62,55423423.79,96412874.79,70.40402414,63.43324468,55.63307016,81.01302312,44.25676988,34.02050817,32.62323829,35.73565703,38.32757165,33.92945626,32.00921848,0.495770968,0.664292858,1.015616711,0.395104691,1.477800091,4.207844929,9.684608072,16.92463509,48.74781456,41.56635225,11.76614465,21.73374751,27.44891333,32.94701352,38.61406507,44.77178025,51.48884808,59.87868119,73.66391636,125.1650356,2.413676337,4.458404486,5.630798751,6.758664736,7.921188964,9.184366653,10.56228849,12.28335706,15.11122437,25.67603015,18.28,24.64,30.15,35.7,48,55.3,65.15,84.6,0.337701023,0.216916695,0.278388748,1.33302033,5.935211704,4.628008753,2.036101083,2.27297593
Italy,2009,national,income,2017,2009,1,0.911579304,1.282661702,2.115965976,0.56109346,3.350353573,12.36914007,28.86342809,46.6798028,8.57780794,13.73107373,20.23682535,538701,757994,1250438,331580,1979904,7309588,17056948,27585600,5069087,8114428,11959026,1.452318427,2.352661591,3.910346444,0.8438331,5.011402952,7.127937283,10.0601415,14.31324568,6.421291439,7.375156157,8.517370086,782365.3889,1783303.37,4889645.787,279798.1794,9922096.75,52102284.83,171595310.4,394839470.1,32550084.95,59845173.62,101859450.3,67.54969428,64.45648194,57.08534955,84.38331002,50.11402952,35.63968641,33.533805,35.78311421,38.2259251,35.1234227,33.80258255,0.615768899,0.826759029,1.207906751,0.473468908,1.678997456,4.408322448,9.679005588,16.70348724,49.28424187,41.99565754,11.38587884,21.77477247,27.84513587,33.479597,39.01987285,45.19557688,52.36138252,61.24787122,75.1810616,125.3512695,2.310247334,4.418201772,5.649906505,6.793164656,7.91731218,9.170391014,10.62436603,12.42747558,15.25458417,25.43435076,18.22,25.02,30.75,36.15,48.6,56.2,67.05,85.3,0.338357704,0.222527748,0.281420285,1.32667365,6.04729772,4.681668496,2.030952381,2.305159166
Italy,2010,national,income,2017,2010,1,1.265289526,1.606426772,2.703536325,0.862299924,4.409572145,13.61798976,29.37475831,48.36252844,9.176560105,14.45099852,20.45792309,750031,952248,1602587,511149,2613880,8072393,17412598,28668058,5439628,8566179,12126928,1.557638121,2.588198593,4.106809027,0.840629107,5.04833208,7.76823556,10.83790384,14.65774284,7.091764133,7.828623401,9.013635122,1168276.877,2464606.934,6581518.759,429686.7276,13195734.26,62708250.36,188716062.8,420209021.8,38576558.75,67061389.38,109307704.1,72.44828468,70.90955049,59.95341646,84.06291074,50.4833208,38.8411778,36.12634615,36.64435709,43.19505321,38.14653709,36.60062023,0.916680621,1.139109648,1.620862897,0.724874243,2.226098053,5.289387893,10.61202688,17.72213783,48.3890921,41.04500172,9.938001269,20.88128293,27.35891825,32.89555316,38.1249269,44.05047541,50.8402956,59.59370047,73.60862843,126.5991386,2.053768905,4.31528719,5.653943288,6.798133986,7.878826661,9.103389523,10.50656117,12.31552358,15.21182259,26.16274312,17.16,24.36,30.45,35.4,47.2,54.65,65.3,84.15,0.347213083,0.243476025,0.280175583,1.39007267,6.496184849,4.903846154,2.049939099,2.392191142
Italy,2011,national,income,2017,2011,1,1.15604815,1.491140468,2.697506627,0.861612318,4.378917595,14.55870416,31.15362329,49.72514022,9.219397026,14.66075875,21.03431372,686455,885431,1601765,511621,2600177,8644878,18498850,29526514,5474427,8705478,12490060,1.631754648,2.591747096,3.831276638,0.830837495,4.830723868,7.293969836,10.67016269,14.881209,6.552378249,7.344248205,8.518979572,1120126.137,2294813.223,6136804.824,425073.9101,12560737.09,63055479.37,197385739.2,439390225.7,35870516.4,63935191.17,106402566,75.895565,71.00676976,55.93104581,83.08374951,48.30723868,36.46984918,35.56720898,37.20302249,40.74583756,36.53605247,35.31673993,0.877389247,1.058810686,1.508744071,0.715860314,2.11533406,5.309537258,11.08047439,18.49925492,47.66745526,40.2027461,10.0680567,20.28655584,26.4359135,31.92468442,37.2910348,43.21007605,49.89827626,58.73635449,72.99511032,125.8284902,2.112144784,4.255850398,5.545904088,6.697375441,7.823164588,9.064900951,10.46799666,12.32210827,15.31340617,26.39714865,16.72,23.54,29.42,34.6,46.35,53.7,64.65,84.05,0.350572145,0.24338841,0.286401111,1.418341788,6.550029267,5.026913876,2.09079602,2.40430622
Italy,2012,national,income,2017,2012,1,1.200608491,1.824715005,3.118743227,0.759063818,4.902579414,15.51022009,33.86751526,53.01784864,9.29030104,14.23823034,21.23340789,714839,1086430,1856891,451944,2918982,9234741,20164623,31566677,5531419,8477402,12642311,1.475236792,2.21503794,3.818259213,0.858442743,4.944005839,7.62803338,10.78363302,15.08283688,6.667063407,7.4867311,8.224122934,1054556.793,2406483.669,7090091.169,387968.047,14431464.05,70442912.6,217447894.3,476115040.2,36878321.21,63468029.2,103971919.8,68.61566475,60.68597096,55.74101041,85.84427428,49.44005839,38.1401669,35.94544338,37.70709221,43.37466733,38.9658176,35.66973689,0.823805615,1.107345865,1.738419089,0.651612178,2.423838201,5.915623734,12.17382868,19.99148905,45.51634225,38.42717315,9.198706511,19.49309771,25.17907384,30.61922007,35.78788191,41.18676372,47.60091731,56.15972518,69.67009372,120.2679425,2.020967867,4.282659094,5.531875498,6.727082748,7.862644523,9.048785927,10.45798387,12.33836517,15.30661083,26.42302448,16,22.36,28.08,33.15,44.25,51.3,61.75,79.95,0.351556106,0.246707005,0.284153317,1.423456064,6.619940482,4.996875,2.08203125,2.4
Italy,2013,national,income,2017,2013,1,1.373167206,2.046123666,3.173496743,1.048882063,5.19883679,16.07974524,34.31776433,53.05862966,9.646233999,14.83254476,21.37606253,827113,1232461,1911522,631783,3131465,9685465,20670944,31959307,5810308,8934227,12875646,1.697850357,2.381088303,4.113514645,0.88443546,5.039660398,7.710473613,10.89537561,15.35973479,6.655163887,7.406178442,8.330147238,1404314.102,2934598.471,7863073.742,558771.2882,15781520.15,74679522.31,225217699.2,490886479.7,38668551.97,66168479.4,107256027,78.96978404,65.23529597,60.05130869,88.443546,50.39660398,38.55236807,36.31791871,38.39933698,43.58984531,38.80705908,36.37374283,1.084387412,1.334794759,1.905725949,0.927668378,2.620037483,6.199122322,12.46349756,20.37416175,44.99789103,38.16923322,8.854641685,19.19548041,25.03031027,30.30282362,35.39207622,41.2072207,47.66546199,56.21420062,69.44611233,116.6705825,1.967790374,4.265862237,5.562551864,6.734276413,7.865274439,9.157589333,10.59282133,12.49263006,15.4331927,25.92801125,15.6,22.16,27.68,32.75,44.25,51.3,61.55,79.8,0.349118492,0.246964863,0.289974843,1.399208763,6.635147405,5.115384615,2.091743119,2.445512821
Italy,2014,national,income,2017,2014,1,1.232120299,1.782652666,3.090270747,0.850435083,5.30230359,16.46545734,34.28232874,52.85060128,9.975163865,15.23646997,21.5936717,748995,1083659,1878549,516972,3223225,10009210,20839933,32127426,6063816,9262119,13126607,1.579425846,2.355293388,3.831678963,0.859719373,4.691913197,7.668401917,11.00942753,15.42964094,6.498794867,7.428476264,8.491620579,1182982.062,2552334.877,7197996.685,444450.8437,15123091.91,76754645.15,229435732.1,495714647.6,39407496.3,68803431.15,111466166.1,73.46166728,64.52858596,55.93691917,85.97193731,46.91913197,38.34200959,36.69809177,38.57410236,42.36346106,38.73899348,36.90268171,0.905135711,1.150320319,1.72860224,0.731135271,2.48779501,6.313187286,12.58096058,20.38664503,44.80750377,38.35141596,8.858036882,18.89875366,25.00184056,30.30871393,35.62097642,41.27799446,47.8708256,56.35313067,69.47685498,114.4079106,1.976909253,4.217765345,5.579833389,6.764204962,7.94977926,9.212295036,10.68366268,12.57671727,15.50562944,25.53320335,15.38,22.06,27.64,32.8,44.3,51.7,61.6,79.5,0.346573283,0.241708036,0.289034324,1.377291046,6.624856907,5.169050715,2.073011734,2.493498049
Italy,2015,national,income,2017,2015,1,1.948866408,2.555969986,3.868430381,1.340068058,5.603654924,16.48341782,33.75363098,50.7998349,10.74906809,16.07584525,22.75043181,1183558,1552255,2349320,813831,3403132,10010476,20498777,30851035,6527972,9762954,13816470,1.554167613,2.489815332,4.24564271,0.858440903,5.578090016,8.166224359,11.43855274,15.93937505,7.246806243,8.095920377,9.067803731,1839447.512,3864828.299,9974373.33,698625.8188,18982976.63,81747792.95,234476341.7,491746217.6,47306948.25,79040098.23,125285038.2,72.28686573,68.2141187,61.98018554,85.84409034,55.78090016,40.83112179,38.12850912,39.84843763,45.92113241,41.04139883,38.30688092,1.408774548,1.743531897,2.397660037,1.150369049,3.12576893,6.730364691,12.86975656,20.24294027,45.9257407,39.45245829,8.018116145,18.91631789,24.89089115,30.6614727,36.55933949,42.60274496,49.47229158,58.21153695,71.60817536,118.3165208,1.74588717,4.118892282,5.419812674,6.676315337,7.960533446,9.276441556,10.77223597,12.67514384,15.59216558,25.76257214,14.98,22.1,27.7,33.65,45.75,53.35,63.75,81.35,0.353974365,0.264986024,0.297159384,1.434369182,7.051371337,5.430574099,2.062103929,2.633511348
Italy,2016,national,income,2017,2016,1,1.629945493,2.251506357,3.404904841,1.152313088,4.963226535,15.51124915,32.48506562,49.52701483,10.12437296,15.69852844,22.32907662,988195,1365032,2064309,698619,3009080,9404082,19694883,30026990,6138154,9517625,13537560,1.635898122,2.477989373,4.302192796,0.912209011,5.555979567,7.802887063,11.06271501,15.60248232,7.093213301,7.868368055,8.962310258,1616586.345,3382534.79,8881055.308,637286.5471,16718386.99,73378989.77,217878877.8,468495580.7,43539235.6,74888176.51,121327812.9,76.08828475,67.89011981,62.80573424,91.22090111,55.55979567,39.01443531,36.8757167,39.00620581,43.98163673,39.03040169,37.0473444,1.240197353,1.528550395,2.138475885,1.051150993,2.757558459,6.051626093,11.97910107,19.31860938,47.02356974,40.31917539,8.94702475,19.58435201,25.72624025,31.30295702,37.17340926,43.45458981,50.19798431,58.95850585,72.81181752,122.0788166,1.90266813,4.164794829,5.470924558,6.656865311,7.905271646,9.241023183,10.67506882,12.5380753,15.48411104,25.96119718,16,22.86,28.5,34.1,46.5,54.05,64.65,82.6,0.352462496,0.259342482,0.293093621,1.426811566,6.830747629,5.1625,2.049627792,2.51875
Italy,2017,national,income,2017,2017,1,1.421634253,1.827158737,3.327755924,1.059629005,4.928961898,15.48339733,32.05264427,49.24496928,10.70509534,16.0452315,22.62657989,860611,1106102,2014514,641465,2983831,9373139,19403616,29811284,6480512,9713255,13697387,1.687477506,2.625112846,3.943194972,0.902828049,5.28559058,7.80389206,11.19970304,15.5665608,6.755042015,7.792971779,8.988064766,1452261.704,2903642.569,7943621.475,579132.5941,15771309.03,73146965.02,217314737.1,464059164.9,43776130.84,75695122.09,123113001.5,78.48732585,71.9208999,57.5648901,90.28280485,52.8559058,39.0194603,37.33234346,38.916402,41.66452503,38.45311008,36.95841305,1.115803239,1.314109282,1.915619117,0.956663492,2.605247178,6.041537955,11.96600325,19.16437037,47.84581893,40.53233542,8.996099063,19.52808985,25.70583852,31.68051912,37.45218336,43.64512255,50.44221626,59.44322205,73.9990047,127.5658938,1.880226792,4.08146214,5.372640514,6.621376711,7.827681539,9.122034805,10.54265919,12.42391151,15.46613818,26.66186862,15.82,22.6,28.7,34.55,46.8,54.4,65.3,85.15,0.359280009,0.264443632,0.29529789,1.484868842,7.06645504,5.382427307,2.099876695,2.563211125
Italy,2018,national,income,2017,2018,1,1.457646871,2.103182609,3.195383432,0.968618845,4.658382538,14.80068871,31.06241489,48.73877993,10.1687104,15.2310928,21.54270577,880736,1270780,1930707,585257,2814677,8942837,18768458,29448829,6144114,9202894,13016482,1.499953756,2.329751967,4.196357196,0.891470015,5.508782348,7.879689554,11.07505785,15.28468161,6.97208986,7.991281482,9.134031068,1321063.271,2960602.205,8101936.212,521739.0666,15505442.97,70466779.29,207861758.1,450115975,42837314.92,73542916.41,118892951,69.76529096,63.82882102,61.26068899,89.14700151,55.08782348,39.39844777,36.9168595,38.21170402,42.85248676,39.2933873,37.42693638,1.016931703,1.342436718,1.957513999,0.863495315,2.566201807,5.831241865,11.4672682,18.62391856,48.04954975,40.6749432,9.182800139,20.03858141,26.41443396,32.071618,37.83944283,43.88523671,51.24963345,60.36451887,74.8860022,124.5632299,1.911110549,4.170399413,5.497332253,6.674696885,7.87508791,9.133329435,10.6659966,12.56297284,15.58516211,25.923912,15.98,23.3,29.36,34.95,47.5,55.45,66.15,85.45,0.352225706,0.256374561,0.295825083,1.420212917,6.825455252,5.347309136,2.0995086,2.546933667
